age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
23,Local-gov,173319,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Columbia,<=50K
44,Private,139227,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1,49,United-States,<=50K
47,Self-emp-inc,304582,Bachelors,13,Widowed,Tech-support,Not-in-family,White,Male,2,0,69,Germany,>50K
36,Private,100133,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,1,40,Cuba,<=50K
25,?,361322,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,31,United-States,<=50K
32,Private,271485,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,31,England,<=50K
60,Private,149649,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,8,0,40,United-States,<=50K
42,Private,116662,9th,13,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
28,Private,100726,HS-grad,9,Never-married,Sales,Own-child,White,Female,5,1,40,United-States,<=50K
37,Private,123545,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
44,Self-emp-not-inc,268718,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,46,United-States,<=50K
53,Private,235440,11th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,23,United-States,<=50K
31,Private,174093,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,England,<=50K
33,Private,98448,Assoc-voc,4,Married-civ-spouse,Other-service,Wife,Black,Female,1,0,40,Columbia,<=50K
35,Private,234640,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
39,Self-emp-not-inc,267467,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,3091,0,46,Italy,<=50K
26,Private,260961,1st-4th,3,Never-married,Machine-op-inspct,Other-relative,Other,Male,22,1,40,Mexico,<=50K
44,Private,131352,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,<=50K
41,Self-emp-inc,374684,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,?,>50K
83,Private,93633,7th-8th,4,Widowed,Farming-fishing,Not-in-family,White,Male,8,0,50,United-States,<=50K
40,Private,106562,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1,22,United-States,<=50K
46,State-gov,213987,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
42,Self-emp-inc,106730,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1811,31,United-States,<=50K
41,Private,100476,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,20,United-States,<=50K
75,Private,117260,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,21,United-States,<=50K
43,Private,218679,5th-6th,3,Separated,Other-service,Not-in-family,White,Male,0,0,40,Mexico,<=50K
20,State-gov,260742,1st-4th,4,Never-married,Other-service,Own-child,White,Female,2,0,36,United-States,<=50K
26,Private,279013,Some-college,10,Never-married,Farming-fishing,Unmarried,White,Female,0,0,31,United-States,<=50K
17,Never-worked,96636,11th,7,Never-married,?,Own-child,White,Male,0,0,11,United-States,<=50K
20,?,357015,Some-college,10,Never-married,?,Unmarried,Black,Female,0,1,31,United-States,<=50K
31,Private,271644,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,5,1,40,?,<=50K
54,Private,122130,Preschool,2,Separated,Other-service,Unmarried,White,Female,18,0,40,United-States,<=50K
20,Private,33788,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,12,United-States,<=50K
53,Private,93774,Masters,14,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,3,0,49,India,<=50K
19,Private,209640,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,1,40,United-States,<=50K
39,Without-pay,120676,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7,0,37,United-States,<=50K
30,?,260987,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,149639,11th,7,Never-married,Machine-op-inspct,Own-child,White,Female,0,1,40,United-States,<=50K
37,Private,288513,Assoc-acdm,13,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,?,<=50K
38,Private,233920,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,>50K
56,Private,186543,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,1,40,United-States,<=50K
22,Private,212940,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Guatemala,<=50K
30,Private,149729,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,1,70,United-States,<=50K
38,Federal-gov,263979,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1,40,United-States,<=50K
33,Local-gov,116502,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,7,0,44,United-States,<=50K
53,Private,89469,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
39,Private,262614,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3621,0,43,United-States,>50K
33,Private,288106,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,45,United-States,>50K
21,Private,167462,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States,<=50K
21,Private,205618,Some-college,10,Never-married,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
46,Private,333443,Bachelors,13,Widowed,Sales,Unmarried,Black,Female,19,0,25,?,<=50K
37,Self-emp-not-inc,155272,Assoc-voc,11,Married-AF-spouse,Other-service,Other-relative,Black,Female,16,0,49,United-States,<=50K
21,Private,265573,Some-college,10,Never-married,Sales,Own-child,White,Male,5,0,32,?,<=50K
35,Private,483086,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,<=50K
34,Private,199650,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,49,United-States,<=50K
26,Private,128517,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,5,0,50,United-States,<=50K
30,Self-emp-inc,139825,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
22,Private,89073,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,31,United-States,<=50K
62,?,292326,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,3579,0,30,United-States,<=50K
28,Private,166992,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,1,40,United-States,<=50K
54,Federal-gov,265916,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,24,0,45,United-States,<=50K
46,Private,98833,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,1,1,40,United-States,<=50K
34,Private,70782,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,16,0,49,England,<=50K
33,Self-emp-not-inc,193644,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,10,1,71,United-States,>50K
54,Private,383335,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,40,Puerto-Rico,<=50K
33,State-gov,102626,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,40,United-States,>50K
47,Private,238863,HS-grad,9,Married-AF-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,Hong,<=50K
22,Private,229283,Some-college,10,Never-married,Protective-serv,Other-relative,White,Female,10,0,40,United-States,<=50K
26,Private,137254,HS-grad,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Federal-gov,149966,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,15233,0,45,United-States,<=50K
36,State-gov,382122,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,<=50K
56,Local-gov,97568,HS-grad,9,Widowed,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
35,Private,229569,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
20,?,250317,10th,7,Never-married,?,Not-in-family,Other,Male,32,0,40,United-States,<=50K
37,Federal-gov,208023,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,49,Trinadad&Tobago,<=50K
48,Federal-gov,329694,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
58,State-gov,324566,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6,0,73,United-States,<=50K
42,Private,189309,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,9,0,40,United-States,<=50K
42,Local-gov,232584,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
43,State-gov,135766,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,6,0,40,Vietnam,<=50K
55,Self-emp-not-inc,27840,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,19,United-States,>50K
18,Private,110231,HS-grad,7,Never-married,Other-service,Own-child,White,Male,4,1,40,Mexico,<=50K
56,Self-emp-inc,23144,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,7433,0,44,United-States,>50K
27,Self-emp-not-inc,40612,Bachelors,9,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
55,Federal-gov,114484,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,110119,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,9,0,71,United-States,<=50K
73,?,108276,7th-8th,4,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K
70,Private,121117,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,White,Female,1,0,40,United-States,<=50K
52,Private,196497,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,261002,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,31,United-States,<=50K
40,Private,461357,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,0,1,45,United-States,<=50K
33,Private,266702,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,>50K
20,Private,166096,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
42,Self-emp-inc,235504,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,15266,0,50,United-States,<=50K
67,Private,96357,10th,6,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,19,0,20,Canada,<=50K
44,State-gov,274802,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,45,United-States,<=50K
31,Local-gov,263566,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,>50K
20,Private,349089,Assoc-acdm,9,Never-married,Sales,Own-child,White,Male,6,0,45,United-States,<=50K
68,Self-emp-not-inc,123549,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
44,Private,139981,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Female,7,0,40,United-States,<=50K
61,Private,251176,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,2,40,United-States,<=50K
36,Private,230392,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,1,40,United-States,<=50K
21,?,231525,Bachelors,13,Never-married,Priv-house-serv,Other-relative,Other,Male,2,0,30,Cuba,<=50K
22,Private,196684,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
55,Private,336669,Bachelors,11,Divorced,Tech-support,Not-in-family,White,Male,7,0,40,United-States,<=50K
36,Private,160629,Bachelors,13,Never-married,Sales,Not-in-family,Other,Male,0,0,50,?,<=50K
20,Self-emp-inc,169970,Some-college,10,Never-married,Other-service,Own-child,Black,Female,11,0,15,China,<=50K
52,Private,119144,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,1,0,40,United-States,<=50K
37,Private,180999,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,State-gov,338274,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,319138,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
34,Federal-gov,103803,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,5,0,40,United-States,<=50K
24,Private,201940,10th,6,Never-married,Machine-op-inspct,Unmarried,Other,Female,22,0,31,?,<=50K
38,Private,157621,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,123354,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7,0,40,United-States,<=50K
43,Private,218157,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,51,United-States,<=50K
42,Local-gov,332141,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7361,0,32,United-States,<=50K
36,State-gov,418329,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,<=50K
35,Never-worked,161384,Assoc-acdm,13,Never-married,?,Own-child,White,Male,0,0,40,France,<=50K
52,Private,292421,10th,5,Separated,Sales,Not-in-family,White,Male,0,0,44,Canada,<=50K
20,?,261150,Some-college,10,Married-spouse-absent,?,Own-child,Black,Female,0,1,24,Canada,<=50K
19,Private,232249,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,20,0,40,Japan,<=50K
18,Private,171057,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,19,United-States,<=50K
38,State-gov,460345,Assoc-acdm,13,Married-civ-spouse,Tech-support,Husband,White,Male,18,0,50,United-States,>50K
26,Private,186065,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,?,<=50K
25,State-gov,409449,HS-grad,9,Never-married,Other-service,Own-child,White,Male,15,1,40,China,<=50K
55,Private,191304,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1,40,United-States,<=50K
50,Private,272397,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
43,Self-emp-inc,108246,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7600,0,40,?,>50K
36,State-gov,89988,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,?,<=50K
42,Private,144448,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,2017,30,Philippines,<=50K
48,Private,310496,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15,0,40,United-States,<=50K
19,Private,109922,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,3,0,40,United-States,<=50K
19,Without-pay,116396,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,1,14,United-States,<=50K
29,Private,252740,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,3349,0,51,Cuba,>50K
76,Private,177533,10th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,8,0,40,United-States,>50K
32,Federal-gov,94472,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,6,0,31,United-States,<=50K
39,Private,78512,Masters,10,Divorced,Exec-managerial,Unmarried,White,Female,17,0,40,United-States,<=50K
43,Self-emp-inc,205024,Some-college,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,<=50K
47,Private,280792,Some-college,10,Divorced,Sales,Unmarried,White,Female,12,0,71,United-States,<=50K
26,?,262145,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
48,Private,306210,Some-college,10,Divorced,Other-service,Other-relative,White,Female,0,1,31,United-States,<=50K
60,Local-gov,84011,Bachelors,13,Divorced,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
22,Private,127697,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,31,Columbia,<=50K
69,State-gov,326039,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7543,0,51,?,>50K
42,Private,141624,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22,?,243177,Some-college,10,Never-married,?,Own-child,White,Male,15,0,10,United-States,<=50K
50,Private,211125,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,1,40,United-States,<=50K
56,?,112763,HS-grad,9,Widowed,?,Not-in-family,White,Female,3445,0,40,United-States,<=50K
38,Self-emp-not-inc,138312,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,9,0,40,Philippines,>50K
48,Private,273221,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,1,24,United-States,<=50K
39,Private,254230,Some-college,15,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,51,United-States,>50K
19,State-gov,22332,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,1,23,United-States,<=50K
45,Private,144437,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,3709,0,50,England,>50K
24,Private,254809,Preschool,1,Married-spouse-absent,Other-service,Husband,White,Male,11,0,23,Mexico,<=50K
39,Private,127105,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,11,1,40,United-States,>50K
37,Private,105053,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,7,0,40,Philippines,<=50K
44,State-gov,387909,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,40,United-States,<=50K
61,?,166113,HS-grad,9,Never-married,?,Not-in-family,White,Male,8,0,40,United-States,<=50K
63,Private,43754,10th,7,Married-civ-spouse,Sales,Wife,White,Female,20,0,40,United-States,<=50K
31,Local-gov,120729,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,0,22,United-States,<=50K
30,State-gov,41470,Doctorate,15,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,128469,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,6,0,50,United-States,<=50K
31,Private,218769,11th,7,Divorced,Other-service,Not-in-family,White,Male,3,0,40,United-States,<=50K
60,State-gov,137199,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,0,40,United-States,>50K
48,Private,288393,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,138663,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,6,1,40,Puerto-Rico,<=50K
48,?,101821,HS-grad,9,Never-married,?,Own-child,White,Female,14,0,40,United-States,<=50K
38,State-gov,218039,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,12,0,40,El-Salvador,<=50K
71,Private,236498,7th-8th,4,Widowed,Other-service,Other-relative,White,Male,7,0,40,United-States,<=50K
42,Private,122263,HS-grad,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,5,0,22,United-States,<=50K
32,Private,182041,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Private,290239,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,55656,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,7046,1,45,United-States,<=50K
36,State-gov,163652,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1,19,United-States,<=50K
45,State-gov,159324,Assoc-acdm,13,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
39,Private,280383,Bachelors,13,Separated,Sales,Other-relative,Asian-Pac-Islander,Female,16,2096,40,Germany,<=50K
44,Private,126223,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Yugoslavia,<=50K
21,Private,167804,10th,7,Never-married,Machine-op-inspct,Own-child,White,Female,17,1,21,United-States,<=50K
70,?,207753,Some-college,10,Separated,?,Not-in-family,White,Female,2901,0,29,United-States,<=50K
29,Private,305906,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7995,0,40,United-States,>50K
80,?,160864,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,13,United-States,<=50K
47,Private,189066,Doctorate,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,24,United-States,>50K
24,Private,309940,Preschool,4,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,150847,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,49,United-States,<=50K
43,Local-gov,123115,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,46,United-States,<=50K
46,Private,352284,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,9,0,40,United-States,<=50K
21,Private,326971,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,46,Jamaica,<=50K
39,State-gov,85143,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7748,0,58,United-States,>50K
25,Private,294077,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Male,0,1802,66,Ireland,<=50K
33,State-gov,335159,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
19,Local-gov,274033,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
46,Federal-gov,156927,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,<=50K
42,Private,85007,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,State-gov,196509,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,33,0,50,United-States,<=50K
40,Private,178029,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,40,Outlying-US(Guam-USVI-etc),>50K
26,Private,46269,HS-grad,9,Married-civ-spouse,?,Own-child,White,Male,3,0,40,United-States,<=50K
25,Private,119581,7th-8th,4,Never-married,Machine-op-inspct,Other-relative,Other,Female,1,1,40,United-States,<=50K
22,Private,348056,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,15,0,40,Mexico,<=50K
52,Local-gov,169942,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7840,0,40,United-States,>50K
24,Private,213108,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
24,Private,177265,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,Other,Female,0,0,40,South,<=50K
69,Private,150566,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,17,United-States,<=50K
61,State-gov,45895,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,1,40,?,>50K
42,Private,263431,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4574,0,50,United-States,>50K
43,Local-gov,292686,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
36,Private,34111,10th,7,Widowed,Other-service,Unmarried,Black,Female,0,1,40,?,<=50K
44,State-gov,151372,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,50,?,>50K
32,State-gov,113197,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,23,0,26,United-States,>50K
54,Private,241619,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
26,Private,361571,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,73,United-States,>50K
27,Private,45415,7th-8th,3,Never-married,Machine-op-inspct,Not-in-family,Other,Female,0,0,40,Dominican-Republic,<=50K
51,Private,185752,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,238413,1st-4th,1,Married-civ-spouse,Other-service,Husband,White,Male,14,0,73,Guatemala,<=50K
51,Private,45764,10th,7,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
22,?,198311,Some-college,10,Never-married,?,Other-relative,Asian-Pac-Islander,Female,0,1,40,United-States,<=50K
27,Private,393125,7th-8th,6,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
40,Private,286838,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,Canada,<=50K
24,Private,156450,Assoc-acdm,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,60,United-States,<=50K
32,Private,553424,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,61,United-States,>50K
36,Self-emp-inc,341984,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,1,40,Philippines,<=50K
24,Federal-gov,121354,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
37,Private,140536,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,1,40,United-States,<=50K
59,Private,229454,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,1,46,United-States,<=50K
56,Private,235353,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,1,34,United-States,<=50K
52,Local-gov,268824,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,371461,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,31,United-States,<=50K
24,?,343508,Bachelors,10,Never-married,?,Own-child,White,Male,22,0,40,United-States,<=50K
20,State-gov,81204,Bachelors,13,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
32,Private,253423,Some-college,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,46,?,<=50K
30,Private,379480,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,31,Philippines,<=50K
31,Private,93029,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
42,Private,130886,5th-6th,2,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7,0,40,Mexico,<=50K
20,Private,203097,10th,6,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,20,Mexico,<=50K
37,Private,131585,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7629,0,40,United-States,>50K
36,Private,291133,7th-8th,9,Divorced,Craft-repair,Not-in-family,White,Male,7501,0,40,Puerto-Rico,<=50K
46,State-gov,91738,Bachelors,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,31,Philippines,<=50K
24,Private,270463,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,120472,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
17,Private,558622,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,5,0,25,United-States,<=50K
32,Self-emp-not-inc,251947,Bachelors,13,Widowed,Sales,Not-in-family,White,Female,0,0,31,United-States,<=50K
35,Private,135918,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,13,0,19,?,<=50K
26,Private,88012,5th-6th,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K
37,State-gov,254420,Some-college,10,Separated,Other-service,Unmarried,Black,Female,6,1,30,United-States,<=50K
