age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
50,Private,185152,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Other,Male,0,0,36,United-States,<=50K
26,Local-gov,144915,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,60207,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,221067,11th,7,Never-married,Sales,Own-child,White,Female,0,0,19,United-States,<=50K
52,Private,183590,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3377,0,19,United-States,>50K
41,Self-emp-not-inc,144869,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,22,0,40,United-States,>50K
42,Self-emp-not-inc,237913,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,9,0,50,France,>50K
27,State-gov,283374,HS-grad,9,Never-married,Farming-fishing,Husband,White,Male,14,1805,61,Canada,>50K
26,?,180805,10th,6,Never-married,?,Own-child,White,Female,10,0,40,United-States,>50K
31,Private,92041,Some-college,10,Divorced,Handlers-cleaners,Unmarried,Other,Male,0,0,40,United-States,<=50K
50,Private,270647,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,3477,0,37,Vietnam,<=50K
65,Self-emp-not-inc,193764,Bachelors,9,Never-married,Craft-repair,Not-in-family,White,Male,14835,0,50,United-States,>50K
22,Private,176310,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,1821,29,United-States,<=50K
29,Private,181440,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,12,0,11,United-States,<=50K
45,Private,318533,Assoc-acdm,13,Divorced,Prof-specialty,Not-in-family,White,Male,14,0,57,United-States,>50K
42,Private,212313,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
54,Local-gov,286940,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7588,0,37,United-States,>50K
23,Private,214541,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Self-emp-not-inc,78844,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,32,0,50,South,<=50K
48,Local-gov,183218,Some-college,10,Divorced,Other-service,Unmarried,Black,Male,0,0,61,United-States,<=50K
54,Private,165409,11th,7,Married-civ-spouse,Sales,Husband,Black,Male,0,0,24,United-States,<=50K
52,Without-pay,172765,Assoc-acdm,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,181285,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,58,United-States,>50K
43,Private,196853,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,62,United-States,<=50K
20,Self-emp-inc,179709,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
51,Self-emp-not-inc,196035,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,15133,0,37,United-States,>50K
47,Self-emp-inc,176990,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,46,0,69,United-States,>50K
36,Private,165549,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,14361,0,59,United-States,<=50K
19,?,191886,7th-8th,4,Married-AF-spouse,?,Own-child,White,Male,17,0,40,United-States,<=50K
39,Private,171660,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,201328,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
59,Private,89630,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,1784,40,Columbia,<=50K
32,Federal-gov,285823,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,United-States,>50K
53,Federal-gov,168310,1st-4th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,19,0,40,United-States,>50K
23,?,236410,HS-grad,9,Never-married,?,Own-child,White,Female,39,0,36,United-States,<=50K
41,Private,106295,Some-college,10,Married-civ-spouse,Tech-support,Wife,Black,Male,0,0,26,United-States,<=50K
58,Private,453462,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,12,0,24,United-States,<=50K
59,Private,55001,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,20,0,40,China,>50K
42,Private,620028,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,Private,207102,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,5,0,40,United-States,<=50K
18,Private,21359,Assoc-voc,11,Never-married,?,Own-child,Amer-Indian-Eskimo,Female,2,0,31,United-States,<=50K
40,Self-emp-inc,193377,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
21,Private,183336,Preschool,2,Never-married,Other-service,Other-relative,White,Male,3,0,40,El-Salvador,<=50K
59,Self-emp-inc,168776,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
41,Private,215060,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,15432,0,40,Vietnam,<=50K
21,Local-gov,163486,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,21,United-States,<=50K
19,?,186441,Some-college,10,Never-married,?,Own-child,White,Female,0,0,21,United-States,<=50K
59,Private,82881,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7587,0,40,United-States,>50K
30,Local-gov,190840,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
29,State-gov,133815,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,13,0,40,United-States,>50K
44,Private,173607,10th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
43,Private,191555,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,22,0,40,United-States,<=50K
50,Private,175102,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14865,0,50,United-States,>50K
33,Self-emp-not-inc,335453,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,121740,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3483,0,40,United-States,>50K
24,?,201487,Assoc-acdm,13,Never-married,?,Own-child,White,Female,12,0,18,United-States,<=50K
52,Local-gov,291438,Some-college,10,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,31,El-Salvador,<=50K
62,Self-emp-not-inc,196444,7th-8th,4,Widowed,Other-service,Other-relative,White,Male,3436,0,31,United-States,<=50K
40,Self-emp-inc,111528,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,68,United-States,<=50K
25,Private,85190,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,17,0,50,United-States,<=50K
35,Private,186586,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,0,0,40,United-States,<=50K
40,Private,177374,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,2,0,45,United-States,<=50K
51,State-gov,130162,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,3165,0,36,United-States,>50K
50,Self-emp-not-inc,161907,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,65,United-States,<=50K
49,State-gov,264485,HS-grad,9,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,1750,38,Philippines,<=50K
21,Private,574135,5th-6th,4,Divorced,Other-service,Unmarried,White,Male,9,0,40,Yugoslavia,<=50K
19,Private,177955,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,12,0,24,United-States,<=50K
34,Private,136735,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,46,Puerto-Rico,>50K
49,Private,250604,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,14947,0,40,United-States,>50K
65,?,186956,7th-8th,3,Widowed,Other-service,Unmarried,White,Female,7,0,35,United-States,<=50K
27,Private,223132,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7211,0,50,United-States,>50K
62,?,161124,7th-8th,6,Widowed,?,Not-in-family,Black,Female,0,0,30,United-States,<=50K
30,Private,249413,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
32,Private,164407,Assoc-acdm,13,Divorced,Exec-managerial,Not-in-family,White,Female,15166,0,44,United-States,<=50K
48,Private,237793,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,0,40,United-States,<=50K
26,Private,341740,Bachelors,13,Never-married,Sales,Own-child,White,Male,3,0,40,United-States,<=50K
48,Federal-gov,237724,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15045,0,40,United-States,>50K
17,Private,185318,12th,6,Married-civ-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,22,Ireland,<=50K
46,Private,186685,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1823,50,United-States,>50K
28,Private,204873,Doctorate,15,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,Mexico,<=50K
39,Private,157175,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,10,0,51,United-States,>50K
27,Private,225997,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,4060,0,23,United-States,<=50K
72,State-gov,208059,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3301,1810,37,United-States,>50K
62,Self-emp-not-inc,171279,HS-grad,5,Married-civ-spouse,Other-service,Husband,White,Male,8,0,24,Outlying-US(Guam-USVI-etc),<=50K
53,Federal-gov,98015,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,107051,9th,3,Divorced,Other-service,Husband,Other,Male,3611,0,45,United-States,<=50K
24,Private,75403,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,0,50,Mexico,<=50K
36,Private,151845,10th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,>50K
25,Private,168749,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,16,0,49,United-States,<=50K
34,Private,156616,Some-college,10,Never-married,Prof-specialty,Unmarried,Other,Female,0,0,40,United-States,<=50K
51,Private,86995,Assoc-acdm,3,Married-civ-spouse,Sales,Husband,White,Male,8,0,60,United-States,>50K
51,Local-gov,230641,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,3159,0,40,United-States,>50K
41,Federal-gov,212689,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,1805,45,United-States,>50K
24,Self-emp-not-inc,514498,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,2963,0,40,United-States,>50K
46,Self-emp-not-inc,287146,HS-grad,9,Separated,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
22,?,181365,7th-8th,6,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,40,?,<=50K
23,Private,241944,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,0,37,Mexico,<=50K
42,Private,142932,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
47,Local-gov,225447,Bachelors,9,Divorced,Exec-managerial,Unmarried,White,Female,22,0,50,United-States,>50K
58,Private,194003,10th,7,Never-married,Sales,Not-in-family,Other,Male,25,0,29,Dominican-Republic,<=50K
53,Private,169324,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,6,0,50,United-States,>50K
43,Private,211185,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
41,Private,185390,10th,6,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
17,Private,174674,11th,7,Widowed,Machine-op-inspct,Other-relative,Black,Female,0,0,40,United-States,<=50K
42,Private,418102,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,36,United-States,<=50K
27,Private,133163,Assoc-acdm,13,Never-married,Prof-specialty,Own-child,White,Male,24,0,50,Canada,<=50K
28,Private,142488,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
27,Self-emp-not-inc,577539,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,32,0,40,United-States,<=50K
45,Private,171121,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,44,0,50,Philippines,>50K
42,Federal-gov,210855,12th,11,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K
22,Self-emp-not-inc,262877,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7,0,51,United-States,<=50K
32,Self-emp-not-inc,265771,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,28,1757,29,United-States,<=50K
23,Private,184634,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1,37,United-States,<=50K
22,Local-gov,295328,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,13,0,49,United-States,<=50K
53,Private,257441,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,39,United-States,<=50K
36,?,207113,5th-6th,3,Married-spouse-absent,?,Own-child,Black,Female,4185,0,40,United-States,<=50K
61,?,90800,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
27,Local-gov,254362,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1816,40,United-States,<=50K
22,Self-emp-inc,188128,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,23,?,<=50K
31,State-gov,119410,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,10,0,40,China,<=50K
41,Private,201207,1st-4th,3,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1,40,Mexico,<=50K
52,?,188577,12th,6,Married-civ-spouse,?,Husband,Other,Female,0,0,40,United-States,<=50K
29,Private,303397,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,18,0,44,United-States,<=50K
40,Private,367176,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,3,0,40,Puerto-Rico,<=50K
50,Local-gov,73508,Masters,14,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
45,Private,326531,7th-8th,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,12,0,40,United-States,>50K
22,Private,221466,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,8,0,50,United-States,<=50K
42,Private,198184,12th,7,Divorced,Machine-op-inspct,Other-relative,Black,Female,0,0,40,United-States,>50K
25,Private,110694,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,36,1743,37,United-States,>50K
39,Private,223244,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,8,0,40,United-States,<=50K
49,Private,206929,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Guatemala,<=50K
37,Local-gov,230999,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Private,102975,Assoc-acdm,13,Separated,Sales,Unmarried,White,Male,4,0,69,United-States,<=50K
19,Self-emp-not-inc,25580,10th,6,Never-married,Other-service,Own-child,White,Female,18,0,19,United-States,<=50K
23,State-gov,112366,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,72,United-States,<=50K
51,Private,76406,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7643,0,50,United-States,>50K
34,Private,448333,Bachelors,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,3816,0,40,United-States,>50K
25,Private,167567,Bachelors,9,Never-married,Transport-moving,Husband,White,Male,46,1731,50,United-States,>50K
47,Self-emp-inc,174753,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2752,0,50,United-States,>50K
38,Local-gov,137218,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1,0,40,United-States,>50K
31,Private,227634,11th,7,Separated,Craft-repair,Not-in-family,White,Female,9,0,67,United-States,<=50K
21,Private,161642,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1,0,13,United-States,<=50K
24,Private,121565,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,24,United-States,<=50K
48,Self-emp-not-inc,168864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,61,United-States,>50K
49,State-gov,223576,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,1,0,37,United-States,<=50K
84,Self-emp-not-inc,164602,7th-8th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,9,0,21,United-States,<=50K
25,Private,234173,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,38,0,50,United-States,<=50K
30,Private,521756,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,11,0,25,United-States,<=50K
46,Local-gov,315617,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,10,2054,40,United-States,>50K
35,Private,229000,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K
42,Private,116171,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
18,Private,16926,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,28,0,49,United-States,<=50K
28,Federal-gov,79284,Assoc-voc,11,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
37,Self-emp-not-inc,167539,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,25,0,51,United-States,<=50K
60,Private,140363,7th-8th,3,Widowed,Priv-house-serv,Unmarried,White,Female,9,0,31,Dominican-Republic,<=50K
20,Private,258951,10th,6,Never-married,Other-service,Not-in-family,White,Female,24,0,49,Mexico,<=50K
56,Federal-gov,98080,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2740,0,40,United-States,>50K
39,Private,393027,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
76,Private,135551,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,3492,0,40,United-States,<=50K
50,Private,113999,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,51,United-States,>50K
25,Private,22872,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,23,0,50,United-States,<=50K
44,Self-emp-not-inc,143951,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,14,0,70,United-States,>50K
21,Local-gov,459011,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
24,Private,153721,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,8,0,40,Taiwan,<=50K
22,Private,124373,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,5,0,22,United-States,<=50K
20,Self-emp-inc,244215,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,24,United-States,<=50K
39,Private,88118,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,>50K
22,?,132409,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,147490,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,62,United-States,>50K
36,?,193845,7th-8th,3,Married-civ-spouse,?,Other-relative,Other,Male,12,0,40,Hong,<=50K
53,Private,132655,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7294,0,64,United-States,>50K
45,Self-emp-not-inc,210057,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States,<=50K
31,Local-gov,206275,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,3214,0,40,?,<=50K
58,Private,138605,12th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3050,0,40,Nicaragua,>50K
55,Private,192599,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Hungary,>50K
64,Federal-gov,332711,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Self-emp-inc,164181,9th,4,Separated,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
26,Private,291436,Masters,14,Never-married,Sales,Unmarried,White,Male,12,0,49,Guatemala,<=50K
26,Private,53759,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
26,?,232639,Some-college,10,Never-married,?,Own-child,White,Male,1,0,23,United-States,>50K
49,Without-pay,116531,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2606,0,40,United-States,>50K
47,Self-emp-not-inc,84695,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,0,50,United-States,>50K
31,Private,180193,Prof-school,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,<=50K
53,Local-gov,128882,Some-college,10,Never-married,?,Own-child,Amer-Indian-Eskimo,Female,3,0,16,United-States,<=50K
55,Private,114289,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3289,0,38,United-States,>50K
48,Self-emp-inc,255072,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
71,State-gov,165498,Masters,14,Widowed,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Federal-gov,492490,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11,1752,40,United-States,>50K
45,Private,155828,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,45,Iran,<=50K
54,Self-emp-inc,182802,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,0,45,United-States,>50K
43,Self-emp-not-inc,218099,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,73,Cuba,<=50K
23,Private,163905,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7,0,51,United-States,<=50K
46,Local-gov,185148,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,>50K
33,Self-emp-not-inc,184851,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
21,?,183338,10th,6,Never-married,?,Own-child,White,Male,5,0,40,United-States,<=50K
50,Self-emp-not-inc,99872,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3955,0,50,United-States,>50K
67,Private,157434,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,3,0,20,United-States,<=50K
27,Private,101332,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
52,Self-emp-not-inc,53430,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,19,0,59,United-States,<=50K
56,Local-gov,173429,Masters,13,Never-married,Prof-specialty,Unmarried,Other,Male,0,0,40,United-States,<=50K
55,Local-gov,107560,10th,5,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
50,Self-emp-not-inc,174939,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,19,0,61,United-States,>50K
45,Federal-gov,169700,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3754,0,50,?,>50K
20,Private,173722,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,2956,0,40,Mexico,<=50K
23,Private,135161,Assoc-acdm,13,Never-married,Machine-op-inspct,Own-child,Other,Male,11,0,40,United-States,<=50K
32,Private,183170,Masters,14,Never-married,Prof-specialty,Not-in-family,Other,Male,21,0,40,United-States,<=50K
63,Self-emp-not-inc,165623,9th,4,Married-civ-spouse,Sales,Husband,White,Male,2788,0,40,United-States,>50K
54,Private,247462,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,8,0,40,United-States,<=50K
30,Private,208438,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,33,0,50,Germany,<=50K
29,Local-gov,182075,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Female,16,0,40,United-States,>50K
20,Private,146711,12th,8,Never-married,Other-service,Unmarried,Black,Female,0,0,31,United-States,<=50K
31,State-gov,230331,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,1,0,40,United-States,<=50K
47,Private,186930,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,77,United-States,>50K
46,Private,193102,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,71,Scotland,<=50K
43,Local-gov,277440,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,>50K
30,Private,287204,Some-college,10,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,45,United-States,<=50K
48,Self-emp-not-inc,88854,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,59,United-States,<=50K
48,Private,88967,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,14781,0,59,Philippines,>50K
38,State-gov,224710,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,59,United-States,>50K
20,?,215690,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,19,United-States,<=50K
55,Private,209816,7th-8th,10,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,3986,0,30,Ireland,<=50K
52,Private,266185,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,>50K
38,Local-gov,246027,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
48,Private,409227,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
26,Self-emp-inc,25620,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,44,0,50,United-States,<=50K
20,?,108537,HS-grad,9,Never-married,?,Other-relative,White,Male,23,0,22,United-States,<=50K
20,Private,13307,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,33,0,50,United-States,<=50K
44,Self-emp-inc,196757,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
23,Private,733053,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,23,United-States,<=50K
54,Private,97538,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7643,0,60,United-States,>50K
20,Private,184234,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,15,0,61,United-States,<=50K
36,Private,163358,9th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,9,0,40,United-States,<=50K
47,Federal-gov,247970,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Male,21,1838,40,United-States,<=50K
18,Private,142183,Some-college,10,Never-married,Other-service,Own-child,White,Female,4,0,25,United-States,<=50K
54,Self-emp-not-inc,170757,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,1788,58,United-States,<=50K
45,Private,172586,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,El-Salvador,<=50K
23,Private,318525,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Female,13,0,24,United-States,<=50K
57,Private,131918,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,3,0,60,United-States,<=50K
31,Private,139227,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K
